nct_id,brief_title,overall_status,phase,start_date,completion_date,enrollment,sponsor_name,lead_or_collaborator,start_year,who_gap_period,condition,status_clean,enrollment_capped,sponsor_category,duration_months
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,"The Emmes Company, LLC",collaborator,2011.0,Pre-WHO GAP,bipolar disorder,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,"The Emmes Company, LLC",collaborator,2011.0,Pre-WHO GAP,bipolar disorder,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Daniel Benjamin,lead,2011.0,Pre-WHO GAP,bipolar disorder,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Daniel Benjamin,lead,2011.0,Pre-WHO GAP,bipolar disorder,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),collaborator,2011.0,Pre-WHO GAP,benzodiazepine,Completed,3520.0,Academic/Research,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),collaborator,2011.0,Pre-WHO GAP,benzodiazepine,Completed,3520.0,Academic/Research,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,"The Emmes Company, LLC",collaborator,2011.0,Pre-WHO GAP,benzodiazepine,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,"The Emmes Company, LLC",collaborator,2011.0,Pre-WHO GAP,benzodiazepine,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Daniel Benjamin,lead,2011.0,Pre-WHO GAP,benzodiazepine,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Daniel Benjamin,lead,2011.0,Pre-WHO GAP,benzodiazepine,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),collaborator,2011.0,Pre-WHO GAP,bacterial septicemia,Completed,3520.0,Academic/Research,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),collaborator,2011.0,Pre-WHO GAP,bacterial septicemia,Completed,3520.0,Academic/Research,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,"The Emmes Company, LLC",collaborator,2011.0,Pre-WHO GAP,bacterial septicemia,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,"The Emmes Company, LLC",collaborator,2011.0,Pre-WHO GAP,bacterial septicemia,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Daniel Benjamin,lead,2011.0,Pre-WHO GAP,bacterial septicemia,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Daniel Benjamin,lead,2011.0,Pre-WHO GAP,bacterial septicemia,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),collaborator,2011.0,Pre-WHO GAP,bacterial meningitis,Completed,3520.0,Academic/Research,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),collaborator,2011.0,Pre-WHO GAP,bacterial meningitis,Completed,3520.0,Academic/Research,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,"The Emmes Company, LLC",collaborator,2011.0,Pre-WHO GAP,bacterial meningitis,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,"The Emmes Company, LLC",collaborator,2011.0,Pre-WHO GAP,bacterial meningitis,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Daniel Benjamin,lead,2011.0,Pre-WHO GAP,bacterial meningitis,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Daniel Benjamin,lead,2011.0,Pre-WHO GAP,bacterial meningitis,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),collaborator,2011.0,Pre-WHO GAP,autistic disorder,Completed,3520.0,Academic/Research,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),collaborator,2011.0,Pre-WHO GAP,autistic disorder,Completed,3520.0,Academic/Research,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,"The Emmes Company, LLC",collaborator,2011.0,Pre-WHO GAP,autistic disorder,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,"The Emmes Company, LLC",collaborator,2011.0,Pre-WHO GAP,autistic disorder,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Daniel Benjamin,lead,2011.0,Pre-WHO GAP,autistic disorder,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Daniel Benjamin,lead,2011.0,Pre-WHO GAP,autistic disorder,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),collaborator,2011.0,Pre-WHO GAP,autism,Completed,3520.0,Academic/Research,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),collaborator,2011.0,Pre-WHO GAP,autism,Completed,3520.0,Academic/Research,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,"The Emmes Company, LLC",collaborator,2011.0,Pre-WHO GAP,autism,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,"The Emmes Company, LLC",collaborator,2011.0,Pre-WHO GAP,autism,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Daniel Benjamin,lead,2011.0,Pre-WHO GAP,autism,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Daniel Benjamin,lead,2011.0,Pre-WHO GAP,autism,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),collaborator,2011.0,Pre-WHO GAP,anxiolysis,Completed,3520.0,Academic/Research,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),collaborator,2011.0,Pre-WHO GAP,anxiolysis,Completed,3520.0,Academic/Research,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,"The Emmes Company, LLC",collaborator,2011.0,Pre-WHO GAP,anxiolysis,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,"The Emmes Company, LLC",collaborator,2011.0,Pre-WHO GAP,anxiolysis,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Daniel Benjamin,lead,2011.0,Pre-WHO GAP,anxiolysis,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Daniel Benjamin,lead,2011.0,Pre-WHO GAP,anxiolysis,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),collaborator,2011.0,Pre-WHO GAP,anxiety,Completed,3520.0,Academic/Research,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),collaborator,2011.0,Pre-WHO GAP,anxiety,Completed,3520.0,Academic/Research,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,"The Emmes Company, LLC",collaborator,2011.0,Pre-WHO GAP,anxiety,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,"The Emmes Company, LLC",collaborator,2011.0,Pre-WHO GAP,anxiety,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Daniel Benjamin,lead,2011.0,Pre-WHO GAP,anxiety,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Daniel Benjamin,lead,2011.0,Pre-WHO GAP,anxiety,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),collaborator,2011.0,Pre-WHO GAP,anesthesia,Completed,3520.0,Academic/Research,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),collaborator,2011.0,Pre-WHO GAP,anesthesia,Completed,3520.0,Academic/Research,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,"The Emmes Company, LLC",collaborator,2011.0,Pre-WHO GAP,anesthesia,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,"The Emmes Company, LLC",collaborator,2011.0,Pre-WHO GAP,anesthesia,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Daniel Benjamin,lead,2011.0,Pre-WHO GAP,bacterial septicemia,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Daniel Benjamin,lead,2011.0,Pre-WHO GAP,bacterial septicemia,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,"The Emmes Company, LLC",collaborator,2011.0,Pre-WHO GAP,bacterial septicemia,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,"The Emmes Company, LLC",collaborator,2011.0,Pre-WHO GAP,bacterial septicemia,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),collaborator,2011.0,Pre-WHO GAP,bacterial septicemia,Completed,3520.0,Academic/Research,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),collaborator,2011.0,Pre-WHO GAP,bacterial septicemia,Completed,3520.0,Academic/Research,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Daniel Benjamin,lead,2011.0,Pre-WHO GAP,benzodiazepine,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Daniel Benjamin,lead,2011.0,Pre-WHO GAP,benzodiazepine,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,"The Emmes Company, LLC",collaborator,2011.0,Pre-WHO GAP,benzodiazepine,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,"The Emmes Company, LLC",collaborator,2011.0,Pre-WHO GAP,benzodiazepine,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),collaborator,2011.0,Pre-WHO GAP,benzodiazepine,Completed,3520.0,Academic/Research,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),collaborator,2011.0,Pre-WHO GAP,benzodiazepine,Completed,3520.0,Academic/Research,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Daniel Benjamin,lead,2011.0,Pre-WHO GAP,bipolar disorder,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Daniel Benjamin,lead,2011.0,Pre-WHO GAP,bipolar disorder,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,"The Emmes Company, LLC",collaborator,2011.0,Pre-WHO GAP,bipolar disorder,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,"The Emmes Company, LLC",collaborator,2011.0,Pre-WHO GAP,bipolar disorder,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),collaborator,2011.0,Pre-WHO GAP,bipolar disorder,Completed,3520.0,Academic/Research,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),collaborator,2011.0,Pre-WHO GAP,bipolar disorder,Completed,3520.0,Academic/Research,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Daniel Benjamin,lead,2011.0,Pre-WHO GAP,bone and joint infections,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Daniel Benjamin,lead,2011.0,Pre-WHO GAP,bone and joint infections,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,"The Emmes Company, LLC",collaborator,2011.0,Pre-WHO GAP,bone and joint infections,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,"The Emmes Company, LLC",collaborator,2011.0,Pre-WHO GAP,bone and joint infections,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),collaborator,2011.0,Pre-WHO GAP,bone and joint infections,Completed,3520.0,Academic/Research,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),collaborator,2011.0,Pre-WHO GAP,bone and joint infections,Completed,3520.0,Academic/Research,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Daniel Benjamin,lead,2011.0,Pre-WHO GAP,central nervous system infections,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Daniel Benjamin,lead,2011.0,Pre-WHO GAP,central nervous system infections,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,"The Emmes Company, LLC",collaborator,2011.0,Pre-WHO GAP,central nervous system infections,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,"The Emmes Company, LLC",collaborator,2011.0,Pre-WHO GAP,central nervous system infections,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),collaborator,2011.0,Pre-WHO GAP,central nervous system infections,Completed,3520.0,Academic/Research,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),collaborator,2011.0,Pre-WHO GAP,central nervous system infections,Completed,3520.0,Academic/Research,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Daniel Benjamin,lead,2011.0,Pre-WHO GAP,convulsions,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Daniel Benjamin,lead,2011.0,Pre-WHO GAP,convulsions,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,"The Emmes Company, LLC",collaborator,2011.0,Pre-WHO GAP,convulsions,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,"The Emmes Company, LLC",collaborator,2011.0,Pre-WHO GAP,convulsions,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),collaborator,2011.0,Pre-WHO GAP,convulsions,Completed,3520.0,Academic/Research,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),collaborator,2011.0,Pre-WHO GAP,convulsions,Completed,3520.0,Academic/Research,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Daniel Benjamin,lead,2011.0,Pre-WHO GAP,cytomegalovirus retinitis,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Daniel Benjamin,lead,2011.0,Pre-WHO GAP,cytomegalovirus retinitis,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,"The Emmes Company, LLC",collaborator,2011.0,Pre-WHO GAP,cytomegalovirus retinitis,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,"The Emmes Company, LLC",collaborator,2011.0,Pre-WHO GAP,cytomegalovirus retinitis,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),collaborator,2011.0,Pre-WHO GAP,cytomegalovirus retinitis,Completed,3520.0,Academic/Research,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),collaborator,2011.0,Pre-WHO GAP,cytomegalovirus retinitis,Completed,3520.0,Academic/Research,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Daniel Benjamin,lead,2011.0,Pre-WHO GAP,early-onset schizophrenia spectrum disorders,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Daniel Benjamin,lead,2011.0,Pre-WHO GAP,early-onset schizophrenia spectrum disorders,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,"The Emmes Company, LLC",collaborator,2011.0,Pre-WHO GAP,early-onset schizophrenia spectrum disorders,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,"The Emmes Company, LLC",collaborator,2011.0,Pre-WHO GAP,early-onset schizophrenia spectrum disorders,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),collaborator,2011.0,Pre-WHO GAP,early-onset schizophrenia spectrum disorders,Completed,3520.0,Academic/Research,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),collaborator,2011.0,Pre-WHO GAP,early-onset schizophrenia spectrum disorders,Completed,3520.0,Academic/Research,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Daniel Benjamin,lead,2011.0,Pre-WHO GAP,epilepsy,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Daniel Benjamin,lead,2011.0,Pre-WHO GAP,epilepsy,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,"The Emmes Company, LLC",collaborator,2011.0,Pre-WHO GAP,epilepsy,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,"The Emmes Company, LLC",collaborator,2011.0,Pre-WHO GAP,epilepsy,Completed,3520.0,Industry,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),collaborator,2011.0,Pre-WHO GAP,epilepsy,Completed,3520.0,Academic/Research,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),collaborator,2011.0,Pre-WHO GAP,epilepsy,Completed,3520.0,Academic/Research,96.0
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Daniel Benjamin,lead,2011.0,Pre-WHO GAP,general anesthesia,Completed,3520.0,Industry,96.0
